county,precinct,office,district,party,candidate,votes,vtd
SCOTT,Beaver Township,State House,118,Republican,"Hineman, Don",81,000010
SCOTT,Isbel Township,State House,118,Republican,"Hineman, Don",46,000020
SCOTT,Keystone Township,State House,118,Republican,"Hineman, Don",46,000030
SCOTT,Lake Township,State House,118,Republican,"Hineman, Don",29,000040
SCOTT,Michigan Township,State House,118,Republican,"Hineman, Don",34,000050
SCOTT,Scott City Ward 1,State House,118,Republican,"Hineman, Don",258,000060
SCOTT,Scott City Ward 2,State House,118,Republican,"Hineman, Don",455,000070
SCOTT,Scott City Ward 3,State House,118,Republican,"Hineman, Don",357,000080
SCOTT,Scott City Ward 4,State House,118,Republican,"Hineman, Don",374,000090
SCOTT,Scott Township,State House,118,Republican,"Hineman, Don",105,00010A
SCOTT,Valley Township,State House,118,Republican,"Hineman, Don",75,000110
SCOTT,Beaver Township,State Senate,33,Republican,"Holmes, Mitch",79,000010
SCOTT,Isbel Township,State Senate,33,Republican,"Holmes, Mitch",45,000020
SCOTT,Keystone Township,State Senate,33,Republican,"Holmes, Mitch",47,000030
SCOTT,Lake Township,State Senate,33,Republican,"Holmes, Mitch",30,000040
SCOTT,Michigan Township,State Senate,33,Republican,"Holmes, Mitch",32,000050
SCOTT,Scott City Ward 1,State Senate,33,Republican,"Holmes, Mitch",241,000060
SCOTT,Scott City Ward 2,State Senate,33,Republican,"Holmes, Mitch",444,000070
SCOTT,Scott City Ward 3,State Senate,33,Republican,"Holmes, Mitch",351,000080
SCOTT,Scott City Ward 4,State Senate,33,Republican,"Holmes, Mitch",352,000090
SCOTT,Scott Township,State Senate,33,Republican,"Holmes, Mitch",102,00010A
SCOTT,Valley Township,State Senate,33,Republican,"Holmes, Mitch",70,000110
SCOTT,Beaver Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Ayers, Avery L",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Barnett, Andre",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Bush, Kent W",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Christensen, Will",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Duncan, Richard A",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Goode, Virgil",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Hoefling, Tom",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Knill, Dennis J",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Reed, Jill A.",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Rogers, Rick L",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Stein, Jill E",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000010
SCOTT,Beaver Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000010
SCOTT,Beaver Township,President / Vice President,,Democratic,"Obama, Barack",9,000010
SCOTT,Beaver Township,President / Vice President,,Libertarian,"Johnson, Gary",1,000010
SCOTT,Beaver Township,President / Vice President,,Reform,"Baldwin, Chuck",0,000010
SCOTT,Beaver Township,President / Vice President,,Republican,"Romney, Mitt",80,000010
SCOTT,Isbel Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Ayers, Avery L",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Barnett, Andre",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Bush, Kent W",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Christensen, Will",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Duncan, Richard A",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Goode, Virgil",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Hoefling, Tom",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Knill, Dennis J",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Reed, Jill A.",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Rogers, Rick L",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Stein, Jill E",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000020
SCOTT,Isbel Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000020
SCOTT,Isbel Township,President / Vice President,,Democratic,"Obama, Barack",4,000020
SCOTT,Isbel Township,President / Vice President,,Libertarian,"Johnson, Gary",2,000020
SCOTT,Isbel Township,President / Vice President,,Reform,"Baldwin, Chuck",0,000020
SCOTT,Isbel Township,President / Vice President,,Republican,"Romney, Mitt",43,000020
SCOTT,Keystone Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Ayers, Avery L",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Barnett, Andre",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Bush, Kent W",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Christensen, Will",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Duncan, Richard A",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Goode, Virgil",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Hoefling, Tom",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Knill, Dennis J",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Reed, Jill A.",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Rogers, Rick L",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Stein, Jill E",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000030
SCOTT,Keystone Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000030
SCOTT,Keystone Township,President / Vice President,,Democratic,"Obama, Barack",6,000030
SCOTT,Keystone Township,President / Vice President,,Libertarian,"Johnson, Gary",2,000030
SCOTT,Keystone Township,President / Vice President,,Reform,"Baldwin, Chuck",0,000030
SCOTT,Keystone Township,President / Vice President,,Republican,"Romney, Mitt",42,000030
SCOTT,Lake Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Ayers, Avery L",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Barnett, Andre",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Barr, Roseanne C",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Bush, Kent W",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Christensen, Will",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Duncan, Richard A",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Goode, Virgil",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Hoefling, Tom",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Knill, Dennis J",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Reed, Jill A.",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Rogers, Rick L",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Stein, Jill E",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Thorne, Kevin M",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Tittle, Sheila and/or Samm",0,000040
SCOTT,Lake Township,President / Vice President,,write - in,"Warner, Gerald L.",0,000040
SCOTT,Lake Township,President / Vice President,,Democratic,"Obama, Barack",0,000040
SCOTT,Lake Township,President / Vice President,,Libertarian,"Johnson, Gary",0,000040
SCOTT,Lake Township,President / Vice President,,Reform,"Baldwin, Chuck",0,000040
SCOTT,Lake Township,President / Vice President,,Republican,"Romney, Mitt",31,000040
SCOTT,Michigan Township,President / Vice President,,write - in,"Anderson, Ross ""Rocky"" C",0,000050
